"","1 Ano","3 Anos","5 Anos","10 Anos"
"2355",-4.76,11.8,11.76,NA
"2356",-5.16,11.67,11.8,NA
"2357",-5.77,11.16,11.68,NA
"2358",-5.52,11.05,11.65,NA
"2359",-5.86,10.87,11.59,NA
"2360",-5.81,10.94,11.57,NA
"2361",-5.36,10.96,11.61,NA
"2362",-4.6,10.96,11.75,NA
"2363",-4.22,10.46,11.62,NA
"2364",-3.1,10.31,11.44,NA
"2365",-3.97,9.76,11.02,NA
"2366",-4.65,9.69,10.78,NA
"2367",-3.73,9.6,10.77,NA
"2368",-2.15,9.67,10.77,NA
"2369",-2.37,9.78,10.86,NA
"2370",-3.08,9.83,11.04,NA
"2371",-4.21,9.48,11.08,NA
"2372",-3.13,9.26,11.13,NA
"2373",-2.25,9.01,11.16,NA
"2374",-2.69,9.1,11.08,NA
"2375",-3.22,8.76,10.92,NA
"2376",-3.88,8.71,11.06,NA
"2377",-5.64,8.64,11.07,NA
"2378",-5.35,9.09,11.16,NA
"2379",-5.21,9.55,11.09,NA
"2380",-4.49,10.04,11.36,NA
"2381",-4.34,10.13,11.43,NA
"2382",-4.25,9.84,11.35,NA
"2383",-4.28,10.51,11.69,NA
"2384",-3.92,10.65,11.85,NA
"2385",-2.85,10.78,12.19,NA
"2386",-3.19,11.1,12.31,NA
"2387",-1.65,11.12,12.4,NA
"2388",-1.99,11.3,12.31,NA
"2389",-1.19,11.64,12.19,NA
"2390",-1.33,11.54,12.34,NA
"2391",-0.25,11.4,12.34,NA
"2392",0.4,11.79,12.33,NA
"2393",-1.09,11.78,12.12,NA
"2394",-2.8,11.32,11.91,NA
"2395",-2.87,11.07,11.9,NA
"2396",-1.87,10.96,11.97,NA
"2397",-2.39,10.95,11.77,NA
"2398",-2.69,10.83,11.71,NA
"2399",-1.62,12.04,12.03,NA
"2400",-1.72,12.27,11.99,NA
"2401",-2.58,12.55,12.08,NA
"2402",-3.09,12.22,12,NA
"2403",-4.67,11.35,11.55,NA
"2404",-6.03,10.36,11.11,NA
"2405",-5.18,10.63,11.17,NA
"2406",-2.27,11.14,11.44,NA
"2407",-0.75,11.24,11.58,NA
"2408",-1.76,11.35,11.5,NA
"2409",-1.37,11.55,11.41,NA
"2410",-1.92,11.05,11.25,NA
"2411",-1.66,10.83,11.25,NA
"2412",-1.61,10.73,11.33,NA
"2413",0.87,10.81,11.65,NA
"2414",1.09,11.04,11.89,NA
"2415",1.29,11.18,11.99,NA
"2416",-0.65,11.07,12.1,NA
"2417",-0.9,10.98,12.08,NA
"2418",-1.2,11.26,12.05,NA
"2419",-1.86,11.26,12.16,NA
"2420",-2.23,11,11.98,NA
"2421",-1.72,11.32,12.14,NA
"2422",-1.26,11.27,12.24,NA
"2423",-0.99,11.53,12.42,NA
"2424",0.03,11.66,12.42,NA
"2425",0.55,11.68,12.62,NA
"2426",2.52,11.79,12.5,NA
"2427",1.17,11.65,12.74,NA
"2428",0.62,11.63,13.07,NA
"2429",-0.08,11.44,13.56,NA
"2430",-0.61,10.72,13.77,NA
"2431",-1.15,10.68,14.56,NA
"2432",-0.8,10.76,14.41,NA
"2433",-0.51,11.36,14.89,NA
"2434",0.62,11.58,14.56,NA
"2435",1.01,11.71,14.24,NA
"2436",-0.04,11.35,14.21,NA
"2437",2.14,11.5,14.28,NA
"2438",4.33,11.49,14.27,NA
"2439",3.3,11.55,14.84,NA
"2440",2.36,11.44,15.02,NA
"2441",1.42,11.77,14.98,NA
"2442",1.5,11.98,14.71,NA
"2443",2.28,11.96,14.53,NA
"2444",4.55,12.08,14.64,NA
"2445",7.93,12.01,14.67,NA
"2446",13.29,11.97,14.56,NA
"2447",10.95,11.83,14.12,NA
"2448",10.81,12.5,13.87,NA
"2449",7.79,12.58,13.79,NA
"2450",7.59,12.32,14.16,NA
"2451",7.52,12.45,14.31,NA
"2452",10.02,12.22,14.41,NA
"2453",10.27,12.35,14.19,NA
"2454",8.37,12.31,14.18,NA
"2455",10.5,12.36,14.39,NA
"2456",10.55,12.33,14.57,NA
"2457",9.38,11.97,14.38,NA
"2458",6.99,11.23,13.94,NA
"2459",7.84,11.11,13.87,NA
"2460",7.44,10.82,13.4,NA
"2461",7.5,10.57,13.46,NA
"2462",7.37,10.65,13.62,NA
"2463",6.47,10.67,13.98,NA
"2464",6.69,10.77,14.6,NA
"2465",7.78,10.78,14.59,NA
"2466",7.77,11.19,14.56,NA
"2467",9.79,11.56,14.43,NA
"2468",9.91,11.41,14.58,NA
"2469",10.09,11.14,14.38,NA
"2470",9.36,11.26,14.54,NA
"2471",11.65,11.47,14.89,NA
"2472",12.11,11.39,14.93,NA
"2473",10.58,11.27,14.73,NA
"2474",10.38,11.52,14.44,NA
"2475",10.53,11.83,14.55,NA
"2476",7.73,11.61,14.34,NA
"2477",7.87,11.76,14.23,NA
"2478",6.89,11.9,13.99,NA
"2479",7.05,12.03,14,NA
"2480",7.25,11.6,14.02,NA
"2481",7.34,11.47,14.1,NA
"2482",7.38,11.25,13.85,NA
"2483",8.72,11.25,14.04,NA
"2484",7.29,11.12,14,NA
"2485",7.44,11.28,14.01,NA
"2486",7.31,11.16,13.8,NA
"2487",7.53,11.04,14.01,NA
"2488",8.25,11.13,13.97,NA
"2489",6.48,11.27,13.81,NA
"2490",4.33,11.04,13.69,NA
"2491",3.88,10.85,13.65,NA
"2492",3.8,10.62,13.61,NA
"2493",2.75,10.46,13.61,NA
"2494",2.05,10.42,13.34,NA
"2495",1.92,9.99,13.19,NA
"2496",-0.24,9.41,12.86,NA
"2497",-1.26,9.12,12.74,NA
"2498",-1.69,8.97,12.81,NA
"2499",-0.45,9.61,13.23,NA
"2500",-0.51,9.65,13.24,NA
"2501",0.71,9.69,13.24,NA
"2502",-0.07,9.71,13.14,NA
"2503",-0.16,9.78,13.2,NA
"2504",2.12,10.06,13.64,NA
"2505",2.95,9.92,13.82,NA
"2506",3.15,9.93,14.25,NA
"2507",2.53,10.23,14.45,NA
"2508",2.63,10.47,14.7,NA
"2509",2.87,10.58,14.8,NA
"2510",2.63,10.61,14.91,NA
"2511",2.45,10.74,14.51,NA
"2512",2.92,10.6,14.43,NA
"2513",1.92,10.61,13.96,NA
"2514",1.56,10.53,13.99,NA
"2515",1.59,10.55,13.82,NA
"2516",1.45,10.39,13.68,NA
"2517",0.57,10.14,13.5,NA
"2518",0.13,10.41,13.4,NA
"2519",3.27,10.46,13.56,NA
"2520",3.84,10.86,13.59,NA
"2521",4.01,10.96,13.76,NA
"2522",6.63,11.52,14.03,NA
"2523",8.71,12,14.37,NA
"2524",7.96,11.98,14.19,NA
"2525",10.12,12.35,14.25,NA
"2526",10.45,12.03,14.22,NA
"2527",9.97,12.33,14.21,NA
"2528",9.01,12.35,14.06,NA
"2529",8.31,12.2,14.03,NA
"2530",10.05,12.1,14.01,NA
"2531",10.05,11.76,13.94,NA
"2532",9.44,11.35,13.79,NA
"2533",8.19,11.43,13.83,NA
"2534",8.33,11.42,13.73,NA
"2535",8.4,11.41,13.73,NA
"2536",8.99,11.42,13.77,NA
"2537",7.38,11.2,13.56,NA
"2538",7.01,10.86,13.34,NA
"2539",7.39,10.94,13.29,NA
"2540",8.35,11.31,13.36,NA
"2541",10.71,11.24,13.37,NA
"2542",9.23,11.15,13.24,NA
"2543",10.16,11.09,13.12,NA
"2544",12.12,10.94,13.01,NA
"2545",13.3,11.09,13.17,NA
"2546",14.77,11.28,13.24,NA
"2547",12.82,10.92,12.96,NA
"2548",14.54,11.26,13.05,NA
"2549",15.53,10.96,13.05,NA
"2550",16.75,10.74,12.86,NA
"2551",16.79,10.82,12.94,NA
"2552",16.72,10.88,13.04,NA
"2553",18.52,10.72,13.01,NA
"2554",16.58,10.48,12.78,NA
"2555",14.98,11.09,12.98,NA
"2556",16.35,12.02,13.1,NA
"2557",16.15,12.54,13.26,NA
"2558",15.78,12.06,13.03,NA
"2559",16.04,12.06,12.76,NA
"2560",12.54,11.53,12.56,NA
"2561",13.17,11.66,12.38,NA
"2562",14.35,12.27,12.33,NA
"2563",16.38,12.55,12.6,NA
"2564",17.78,12.54,12.59,NA
"2565",18.99,12.36,12.66,NA
"2566",20.88,12.06,12.64,NA
"2567",23.61,12.28,12.74,NA
"2568",23.52,12.24,12.82,NA
"2569",26.57,12.24,12.84,NA
"2570",25.07,12.33,12.79,NA
"2571",23.99,12.33,12.89,NA
"2572",22,12.11,12.8,NA
"2573",20.7,12.18,12.9,NA
"2574",20.07,12.28,12.97,NA
"2575",21.44,12.6,13.17,NA
"2576",19.63,12.45,13.28,NA
"2577",19.87,12.06,13.14,NA
"2578",20.05,12,13.11,NA
"2579",19.09,11.83,13.12,NA
"2580",17.77,11.76,12.87,NA
"2581",18.64,12.29,13.11,NA
"2582",16.59,12.54,13.13,NA
"2583",15.73,11.85,13.24,NA
"2584",15.4,11.62,13.06,NA
"2585",15.29,11.69,12.93,NA
"2586",14.89,11.79,12.66,NA
"2587",15.73,11.78,12.61,NA
"2588",15.19,11.85,12.34,NA
"2589",16.47,12.12,12.37,NA
"2590",15.34,12.4,12.33,NA
"2591",15.2,12.7,12.52,NA
"2592",15.63,12.55,12.54,NA
"2593",15.57,12.35,12.74,NA
"2594",15.96,12.36,12.63,NA
"2595",14.04,11.86,12.44,NA
"2596",13.88,11.85,12.44,NA
"2597",14.31,12.28,12.41,NA
"2598",14.43,12.1,12.38,NA
"2599",14,11.85,12.33,NA
"2600",14.43,12.02,12.5,NA
"2601",15.42,12.19,12.64,NA
"2602",15.21,12.18,12.57,NA
"2603",15.13,12.08,12.67,NA
"2604",15.58,11.83,12.69,NA
"2605",16.03,11.89,12.67,NA
"2606",15.91,11.92,12.69,NA
"2607",16.92,12.43,12.76,NA
"2608",16.98,12.6,13.21,NA
"2609",17.61,12.46,13.22,NA
"2610",17.56,12.82,13.11,NA
"2611",17.51,13.24,13.08,7.78
"2612",16.58,13.05,12.95,7.81
"2613",14.49,13.03,12.79,7.76
"2614",14.42,12.69,12.81,7.72
"2615",14.31,12.54,12.81,7.74
"2616",14.11,12.55,12.88,7.78
"2617",13.91,12.61,13.12,7.81
"2618",14.16,12.43,13.18,7.74
"2619",14.5,12.57,13.05,7.71
"2620",14.6,12.56,13,7.68
"2621",15.54,13.07,13,7.73
"2622",15.63,13.19,13.05,7.76
"2623",14.81,12.84,12.89,7.7
"2624",14.91,12.85,12.79,7.76
"2625",16.71,12.9,12.93,7.75
"2626",16.34,12.61,13.09,7.74
"2627",17.22,12.55,13.02,7.74
"2628",17.52,12.87,13.13,7.72
"2629",17.61,13.05,13.19,7.75
"2630",17.89,13.02,13.26,7.75
"2631",17.78,13.02,13.28,7.72
"2632",16.62,12.64,13.35,7.69
"2633",16.98,12.46,13.29,7.64
"2634",16.98,12.55,13.4,7.68
"2635",16.18,12.65,13.39,7.65
"2636",14.87,12.15,13.45,7.52
"2637",15.01,12,13.35,7.46
"2638",15.3,12.14,13.21,7.45
"2639",15.69,11.97,13.23,7.39
"2640",15.22,11.86,13.15,7.37
"2641",15.35,11.77,13.13,7.42
"2642",14.38,11.83,13.19,7.5
"2643",14.45,11.77,13.05,7.63
"2644",14.46,11.72,13.14,7.73
"2645",13.38,11.59,13.05,7.68
"2646",13.15,11.51,13.44,7.6
"2647",13.93,11.66,13.67,7.71
"2648",14.3,11.89,13.69,7.72
"2649",14.23,11.83,13.47,7.66
"2650",14.79,11.46,13.42,7.57
"2651",14.69,11.39,13.27,7.6
"2652",14.18,11.33,13.39,7.64
"2653",14.56,11.3,13.37,7.68
"2654",13.45,11.05,13.3,7.61
"2655",14.82,11.31,13.4,7.71
"2656",15.45,11.2,13.2,7.71
"2657",15.89,11.24,13.02,7.73
"2658",15.8,11.21,12.99,7.76
"2659",16.89,11.53,13.22,7.78
"2660",17.29,11.35,13.23,7.76
"2661",15.44,11.2,13.17,7.74
"2662",14.93,11.25,13.24,7.67
"2663",15.07,11.27,13.16,7.65
"2664",15.44,11.55,13.05,7.67
"2665",15.74,11.04,12.82,7.53
"2666",17.34,10.94,12.64,7.48
"2667",15,10.5,12.15,7.47
"2668",13.57,10.35,11.99,7.52
"2669",12.74,10.47,12.06,7.49
"2670",12.05,10.14,11.81,7.44
"2671",12.05,10.18,11.84,7.45
"2672",11.64,10.07,11.75,7.35
"2673",11.91,10.41,11.76,7.41
"2674",12.17,10.5,11.92,7.53
"2675",10.47,10.5,11.83,7.42
"2676",10.61,10.84,11.85,7.59
"2677",10.41,10.79,11.95,7.59
"2678",10.54,10.89,11.97,7.71
"2679",10.53,10.69,11.87,7.74
"2680",9.83,10.67,11.59,7.89
"2681",10.66,10.91,11.89,8.07
"2682",10.25,10.88,12.03,8.03
"2683",8.91,10.35,11.97,7.89
"2684",9.28,10.35,12.11,8.01
"2685",8.7,10.3,12.01,7.96
"2686",9.14,10.58,11.9,8.14
"2687",8.96,10.66,11.72,8.19
"2688",7.99,10.18,11.58,8.04
"2689",8.1,10.07,11.56,7.98
"2690",7.86,10.58,11.56,8.14
"2691",7.63,10.62,11.36,8.19
"2692",8.63,10.51,11.29,7.98
"2693",9.16,10.64,11.34,8.13
"2694",8.78,10.8,11.28,8.14
"2695",7.83,11.02,11.17,8.38
"2696",7.47,10.97,11.1,8.3
"2697",6.34,10.24,11.03,8.13
"2698",6.34,10.04,10.83,8.02
"2699",6.69,10.25,11,8.02
"2700",6.73,10.19,10.92,8.01
"2701",7.4,10.45,10.95,8.06
"2702",7.72,9.92,10.88,7.99
"2703",7.61,9.52,10.91,8.07
"2704",7.08,9.31,10.95,8.01
"2705",8.26,9.53,11.25,8.03
"2706",7.76,9.39,11.09,7.86
"2707",7.35,9.29,11.08,7.85
"2708",7.28,9.05,11.1,7.79
"2709",7.21,8.83,10.97,7.89
"2710",6.03,8.63,10.88,7.79
"2711",6.87,8.85,11.08,8.01
"2712",7.46,9.12,11.25,8.18
"2713",8.4,9.26,11.37,8.16
"2714",8.25,9.18,11.32,8.15
"2715",6.76,8.63,10.94,8.05
"2716",6.35,8.53,11.03,8.03
"2717",5.64,8.48,11.04,8.11
"2718",5.42,8.56,11.08,8
"2719",6.94,8.97,11.31,7.96
"2720",8.7,9.05,11.31,8.11
"2721",9.16,9.26,11.42,8.11
"2722",10.08,9.41,11.52,8.11
"2723",9.84,9.24,11.36,8.13
"2724",9.48,9.34,11.34,8.08
"2725",9.08,9.1,11.18,8
"2726",8.51,9.03,11.2,8.04
"2727",8.46,9.25,11.17,8.03
"2728",7.61,9.49,11.19,7.95
"2729",7,9.32,11.37,7.91
"2730",7.54,9.66,11.34,7.93
"2731",9.11,9.77,11.51,7.99
"2732",8.59,9.87,11.53,7.93
"2733",8.58,9.89,11.53,7.94
"2734",9.81,10.44,11.73,7.98
"2735",9.74,10.82,11.69,8
"2736",10.13,10.41,11.72,8.05
"2737",10.23,10.63,11.78,8.07
"2738",10.32,11.02,11.78,8.16
"2739",10.28,11.03,11.84,8.16
"2740",10.82,11.28,11.9,8.13
"2741",10.29,11.51,11.87,8.16
"2742",10.23,11.89,11.96,8.24
"2743",10.2,11.83,11.9,8.29
"2744",11.15,12.44,11.94,8.26
"2745",10.67,12.48,11.92,8.31
"2746",10.95,12.03,11.92,8.31
"2747",9.45,11.56,11.85,8.21
"2748",9.47,11.16,12.01,8.2
"2749",9.5,10.96,12.11,8.26
"2750",8.83,10.74,12.03,8.16
"2751",8.22,10.54,11.92,8.14
"2752",9.65,10.96,12.15,8.38
"2753",11.67,11.21,12.4,8.57
"2754",11.9,11.04,12.38,8.54
"2755",12.37,10.81,12.47,8.68
"2756",12.95,10.43,12.44,8.8
"2757",13.2,10.32,12.17,8.82
"2758",15.52,10.68,12.21,8.85
"2759",16.16,10.59,12.23,8.9
"2760",16.16,10.33,12.31,8.84
"2761",14.52,10.37,12.39,8.91
"2762",13.01,9.89,12.21,8.88
"2763",12.41,9.82,12.23,9.03
"2764",12.36,9.84,12.22,9.02
"2765",11.87,9.65,12.33,9.15
"2766",9.82,9.33,12.32,9.07
"2767",10.75,9.83,12.45,9.11
"2768",10.56,9.76,12.23,9.14
"2769",10.54,10.12,12.32,9.22
"2770",10.88,10.23,12.45,9.1
"2771",10.21,9.69,12.36,9.04
"2772",9.56,9.57,12.28,8.92
"2773",8.89,9.41,12.21,8.89
"2774",8.58,9.33,12.07,8.97
"2775",9.29,9.44,12.14,8.91
"2776",9.36,9.33,12.05,8.85
"2777",9.05,9.56,12,8.78
"2778",9.17,9.21,12.01,8.77
"2779",10,8.96,12.06,8.82
"2780",10.84,9.43,12.21,8.88
"2781",10.59,9,12.05,8.94
"2782",9.96,9.11,11.93,8.91
"2783",9.59,9.59,11.95,9.07
"2784",8.4,10.01,12.06,9.14
"2785",7.41,9.88,12.08,9.11
"2786",8.38,10.49,12.22,9.1
"2787",7.94,10.84,12.27,8.98
"2788",8.28,10.72,12.2,8.95
"2789",7.57,10.66,12.18,9
"2790",8.52,10.07,12.38,9.11
"2791",7.94,9.66,12.27,9.12
"2792",6.79,9.32,12.19,9.12
"2793",7.73,9.25,12.3,9.13
"2794",8.47,9.27,12.32,9.14
"2795",8.22,9.27,12.38,9.27
"2796",8.21,9.24,12.55,9.3
"2797",8.12,9.1,12.53,9.5
"2798",7.69,9.09,12.36,9.52
"2799",7.71,8.81,12.26,9.5
"2800",8.35,8.81,11.88,9.56
"2801",8.38,8.92,11.76,9.65
"2802",8.05,9.28,11.77,9.82
"2803",7.82,9.59,11.86,9.83
"2804",9.41,9.42,12.08,10.12
"2805",9.75,9.03,12.05,10.15
"2806",10.6,9.35,12.33,10.32
"2807",9.79,9.17,12.31,10.29
"2808",9.11,8.81,12.33,10.47
"2809",10.29,9.18,12.25,10.56
"2810",9.11,8.7,12.15,10.54
"2811",8.94,8.29,12.08,10.36
"2812",9.92,8.39,12.06,10.31
"2813",9.25,8.32,11.98,10.36
"2814",9.86,8.51,12.13,10.32
"2815",10.76,8.06,12.27,10.46
"2816",11.48,7.57,12.32,10.4
"2817",10.17,7.22,12.23,10.17
"2818",8.65,7.31,12.12,10.09
"2819",9.07,7.54,12.23,10.3
"2820",9.75,7.59,12.36,10.34
"2821",9.24,7.33,12.19,10.24
"2822",9.93,7.4,12.1,10.23
"2823",9.34,7.33,12.12,10.24
"2824",8.18,6.57,11.8,10.01
"2825",5.8,5.86,11.37,9.78
"2826",4.61,5.36,11.03,9.68
"2827",5.75,6.06,11.16,9.87
"2828",3.83,5.23,10.82,9.59
"2829",2.18,4.92,10.64,9.5
"2830",2.69,5.22,10.88,9.66
"2831",1.6,4.96,10.61,9.65
"2832",2.67,5.33,10.86,9.81
"2833",2.41,5.38,10.9,9.71
"2834",3.79,5.43,10.96,9.71
"2835",3.43,5.36,10.97,9.76
"2836",3.63,5.32,11.04,9.88
"2837",2.95,5.36,10.99,10.02
"2838",2.7,5.12,11.14,10.08
"2839",3.71,5.41,11.19,10.21
"2840",4.54,5.25,11.19,10.22
"2841",4.05,5.01,10.97,10.28
"2842",4.11,4.92,10.78,10.32
"2843",2.16,4.85,10.61,10.4
"2844",1.36,4.27,10.2,10.17
"2845",2.3,4.16,10.25,10.22
"2846",3.03,4.15,10.41,10.3
"2847",3.03,4.15,10.19,10.41
"2848",3.91,4.5,10.37,10.75
"2849",5.06,4.29,10.6,10.63
"2850",5.51,4.24,10.54,10.66
"2851",4.62,3.78,10.33,10.5
"2852",4.56,3.67,10.37,10.45
"2853",4.19,3.86,10.41,10.4
"2854",4.44,3.95,10.45,10.38
"2855",3.12,3.48,10.17,10.35
"2856",4.07,3.81,10.36,10.42
"2857",5.41,4.12,10.41,10.45
"2858",4.08,3.59,9.96,10.3
"2859",1.96,3.51,9.58,9.9
"2860",2.1,3.6,9.44,9.87
"2861",3.2,3.67,9.5,9.96
"2862",2.18,3.08,9.39,9.92
"2863",2.24,3.29,9.65,9.96
"2864",1.84,3.46,9.7,10.01
"2865",1.02,3.37,9.7,10.05
"2866",1.51,3.64,9.79,10.04
"2867",1.35,3.49,10.12,10.13
"2868",3.08,3.77,10.35,10.35
"2869",2.05,3.26,10.2,10.22
"2870",1.68,2.93,9.96,10.17
"2871",2.02,2.77,9.96,10.22
"2872",1.82,2.72,9.98,10.06
"2873",2.59,3.18,10.38,10.2
"2874",2.65,2.92,10.31,10.29
"2875",2.76,3.19,10.4,10.2
"2876",3.54,3.92,10.63,10.23
"2877",3.89,3.81,10.53,10.18
"2878",3.34,3.53,10.34,10.08
"2879",3.15,3.58,10.08,10.11
"2880",2.91,3.6,10.02,10.05
"2881",2.32,3.43,9.87,9.99
"2882",1.9,3.42,9.86,9.83
"2883",2.21,4,9.98,9.94
"2884",2.79,4.82,10.14,10.02
"2885",3.22,5.18,10.13,9.92
"2886",2.89,5.1,9.95,9.88
"2887",3.41,5.18,10,10
"2888",3.15,5.23,9.89,9.95
"2889",4.48,6.11,10,10.03
"2890",4.71,5.99,10.06,10.03
"2891",4.99,5.68,10.19,10.06
"2892",4.76,5.59,10.09,10.11
"2893",4.65,6.07,10.07,10.05
"2894",4.86,6.26,9.95,10.19
"2895",5.14,6.09,9.69,10.31
"2896",5.52,6.11,9.83,10.31
"2897",7.03,6.28,9.94,10.54
"2898",8.63,5.84,9.98,10.58
"2899",8.99,5.75,10.04,10.59
"2900",8.95,5.82,10.19,10.51
"2901",8.76,5.63,10.41,10.42
"2902",8.83,5.73,10.54,10.44
"2903",8.76,5.81,10.57,10.5
"2904",9.12,5.77,10.53,10.48
"2905",8.81,5.92,10.79,10.49
"2906",8.62,6.26,10.83,10.44
"2907",8.97,6.17,10.94,10.68
"2908",8.95,6.6,11.08,10.68
"2909",8.65,6.88,11.15,10.69
"2910",8.81,7.27,11.53,10.86
"2911",9.34,7.24,11.82,10.87
"2912",9.37,7.56,11.59,10.77
"2913",8.75,7.59,11.41,10.74
"2914",9.25,7.51,11.74,10.8
"2915",9.02,7.25,11.91,10.88
"2916",10.2,7.49,11.9,10.94
"2917",9.82,7.78,11.9,11.12
"2918",11.39,7.98,11.97,11.22
"2919",11.51,8.02,11.98,11.33
"2920",11.05,7.89,11.98,11.22
"2921",9.47,7.49,12.28,11.39
"2922",9.9,7.36,12.39,11.49
"2923",9.52,6.94,12.47,11.41
"2924",9.49,6.82,12.26,11.51
"2925",7.58,6.19,11.62,11.45
"2926",7.48,6.27,11.42,11.45
"2927",8.79,6.89,11.4,11.49
"2928",8.74,6.94,11.35,11.42
"2929",10.26,6.53,11.21,11.45
"2930",9.77,6.51,11.11,11.43
"2931",9.24,6.5,11.2,11.53
"2932",9.27,6.54,10.99,11.66
"2933",9.01,6.46,10.82,11.63
"2934",10.42,7.07,10.82,11.75
"2935",10.75,7.07,10.74,11.65
"2936",10.72,7.08,10.77,11.63
"2937",10.33,6.16,10.58,11.54
"2938",10.2,6.29,10.72,11.61
"2939",10.38,6.36,10.72,11.59
"2940",9.82,5.87,10.79,11.41
"2941",10.33,5.98,10.88,11.56
"2942",11.38,6.04,10.8,11.61
"2943",10.4,6.33,10.88,11.71
"2944",10.23,6.08,10.77,11.51
"2945",10.88,6.47,10.84,11.38
"2946",10.43,6.51,10.86,11.42
"2947",10.63,7.25,10.86,11.48
"2948",10.53,7.04,11.01,11.59
"2949",11.14,6.92,11.14,11.43
"2950",11.65,6.53,10.94,11.28
"2951",10.83,6.32,10.62,11.24
"2952",11.21,6.25,10.5,11.03
"2953",11.79,6.24,10.5,10.92
"2954",12.18,6.08,10.49,10.95
"2955",12.33,6.72,10.77,11.1
"2956",12.56,6.92,10.99,11.09
"2957",12.45,6.77,11.03,11.02
"2958",12.8,7.34,10.93,11.03
"2959",13.98,8.14,10.95,11.2
"2960",15.06,7.91,11.01,11.22
"2961",13.47,7.67,10.92,11.29
"2962",14.11,7.7,11.18,11.24
"2963",12.62,7.42,11.3,11.19
"2964",13.37,7.88,11.43,11.16
"2965",13.88,8.66,11.49,11.16
"2966",14.58,9.76,11.62,11.1
"2967",13.63,11.53,11.47,11.09
"2968",13.92,10.79,11.4,11.06
"2969",14.02,10.71,11.41,11
"2970",14.22,9.7,11.79,11.08
"2971",14.86,9.6,11.85,11.19
"2972",15.48,9.57,11.57,11.19
"2973",14.93,10.6,11.8,11.04
"2974",13.89,10.37,11.67,11.12
"2975",13.34,9.72,11.59,11.07
"2976",13.45,10.19,11.51,11.04
"2977",13.91,10.1,11.37,11.07
"2978",12.81,9.46,11.07,11.11
"2979",12.52,8.98,10.89,11.14
"2980",13.08,9.48,10.81,11.38
"2981",11.95,9.59,10.76,11.44
"2982",11.78,9.73,10.8,11.17
"2983",11.58,9.5,10.69,11.49
"2984",11.23,9.04,10.57,11.58
"2985",12.11,9.08,10.64,11.68
"2986",11.04,9.18,10.41,11.5
"2987",11.43,9,10.46,11.6
"2988",11.27,9.3,10.53,11.82
"2989",11.37,9.39,10.56,11.61
"2990",11.78,9.88,10.54,11.64
"2991",10.59,9.15,10.42,11.68
"2992",10.53,9.9,10.44,11.76
"2993",10.47,10.37,10.59,12.13
"2994",10.82,9.95,10.72,12.4
"2995",10.98,10.11,10.72,12.87
"2996",10.27,10.09,10.91,13.16
"2997",9.79,9.08,10.97,13.57
"2998",9.64,9.19,10.89,12.99
"2999",7.57,8.48,10.65,12.68
"3000",6.7,8.11,10.66,13.02
"3001",6.51,8.02,10.6,13.13
"3002",6.76,8.06,10.35,12.99
"3003",4.25,7.36,9.68,12.41
"3004",2.25,6.98,9.27,12.19
"3005",2.74,6.81,9.3,12.52
"3006",2.02,6.52,9.19,12.61
"3007",3.44,6.85,9.47,12.99
"3008",3.89,7.1,9.42,13.15
"3009",4.15,6.98,9.24,12.95
"3010",3.33,6.21,9.11,12.65
"3011",3.49,5.63,9.19,12.48
"3012",2.27,5.21,8.83,12.04
"3013",2.58,5.3,8.8,11.97
"3014",1.94,5.15,8.85,11.93
"3015",-0.34,4.63,8.59,11.95
"3016",-0.33,4.72,8.55,12.1
"3017",-0.07,4.7,8.53,12.11
"3018",1.33,5.02,8.92,12.32
"3019",2,5.06,8.85,12.5
"3020",1.95,5.08,8.9,12.79
"3021",1.57,4.9,8.94,12.76
"3022",2.08,5.26,8.92,12.9
"3023",2.67,5.23,9,13.08
"3024",3.68,5.27,9.03,13.11
"3025",3.32,5.53,9,13.33
"3026",2.7,5.49,8.8,13.54
"3027",3.4,5.52,8.68,13.6
"3028",3.39,4.79,8.46,13.21
"3029",2.27,4.7,8.5,13.18
"3030",1.59,4.48,8.42,12.93
"3031",-0.24,3.84,8.18,12.72
"3032",-1.95,3.34,7.88,12.38
"3033",-0.97,3.7,8.04,12.85
"3034",-1.03,3.32,7.9,12.78
"3035",-0.12,3.44,8.04,12.7
"3036",0.72,3.67,8.17,12.86
"3037",0.27,3.75,8.21,12.9
"3038",1.12,3.96,8.33,12.79
"3039",1.24,3.83,8.3,12.79
"3040",1.8,5,8.6,12.79
"3041",3.01,5.45,8.86,13.14
"3042",1.09,4.84,8.71,13.13
"3043",0.55,4.94,8.51,13.21
"3044",-0.81,4.8,8.16,12.89
"3045",-1.22,4.72,8.23,13.04
"3046",-2.9,4.86,8.09,12.86
"3047",-1.76,5.54,8.46,12.82
"3048",-1.4,5.19,8.53,13
"3049",-1.87,4.76,8.34,12.96
"3050",-2.25,4.26,8.24,12.87
"3051",-4.23,4.05,7.8,12.7
"3052",-5.43,4,7.48,12.66
"3053",-5.45,3.88,7.28,12.69
"3054",-6.92,2.72,6.75,12.25
"3055",-7.72,2.63,6.66,11.96
"3056",-8.67,2.31,6.46,11.86
"3057",-8.67,2.43,6.44,11.73
"3058",-8.47,2.15,6.45,11.56
"3059",-7.82,2.46,6.56,11.44
"3060",-6.77,2.82,6.69,11.75
"3061",-5.74,3.05,6.83,11.9
"3062",-5.74,3.68,6.85,11.88
"3063",-5.76,3.52,6.79,11.98
