"","1 Ano","3 Anos","5 Anos","10 Anos"
"2364",-0.88,5.32,7.44,NA
"2365",-1.12,5.17,7.28,NA
"2366",-1.36,5.15,7.19,NA
"2367",-0.68,5.13,7.18,NA
"2368",0.2,5.13,7.18,NA
"2369",-0.01,5.17,7.21,NA
"2370",-0.48,5.28,7.28,NA
"2371",-0.77,5.18,7.29,NA
"2372",-0.13,5.09,7.3,NA
"2373",0.38,5.02,7.33,NA
"2374",0.1,4.99,7.28,NA
"2375",-0.34,4.89,7.21,NA
"2376",-0.7,4.82,7.22,NA
"2377",-1.52,4.78,7.22,NA
"2378",-1.36,4.98,7.25,NA
"2379",-1.35,5.19,7.2,NA
"2380",-1.14,5.35,7.29,NA
"2381",-0.99,5.41,7.33,NA
"2382",-0.89,5.41,7.32,NA
"2383",-0.88,5.75,7.44,NA
"2384",-0.72,5.82,7.51,NA
"2385",-0.31,5.93,7.64,NA
"2386",-0.32,6.06,7.69,NA
"2387",0.55,6.09,7.74,NA
"2388",0.86,6.23,7.75,NA
"2389",1.2,6.42,7.7,NA
"2390",1.29,6.44,7.74,NA
"2391",1.82,6.47,7.77,NA
"2392",2.25,6.7,7.81,NA
"2393",1.89,6.74,7.72,NA
"2394",0.92,6.52,7.62,NA
"2395",0.89,6.36,7.62,NA
"2396",1.39,6.31,7.65,NA
"2397",1.2,6.36,7.6,NA
"2398",1,6.33,7.54,NA
"2399",1.37,6.95,7.59,NA
"2400",1.18,7.16,7.57,NA
"2401",0.86,7.41,7.64,NA
"2402",0.64,7.26,7.65,NA
"2403",0.08,6.88,7.54,NA
"2404",-0.24,6.51,7.43,NA
"2405",0.24,6.61,7.47,NA
"2406",1.62,6.83,7.59,NA
"2407",2.23,6.9,7.63,NA
"2408",2.15,7,7.63,NA
"2409",2.42,7.14,7.64,NA
"2410",2.36,6.97,7.55,NA
"2411",2.27,6.92,7.48,NA
"2412",2.05,6.82,7.5,NA
"2413",3.21,6.83,7.66,NA
"2414",3.38,6.93,7.75,NA
"2415",3.57,6.92,7.77,NA
"2416",2.71,6.86,7.8,NA
"2417",2.58,6.81,7.82,NA
"2418",2.16,6.83,7.79,NA
"2419",1.84,6.81,7.88,NA
"2420",1.63,6.71,7.79,NA
"2421",1.85,6.82,7.83,NA
"2422",2.11,6.8,7.86,NA
"2423",2.26,6.96,7.92,NA
"2424",2.61,7.03,7.88,NA
"2425",2.73,7.07,7.88,NA
"2426",3.74,7.14,7.87,NA
"2427",3.22,7.09,7.89,NA
"2428",3.04,7.09,8.01,NA
"2429",2.59,6.99,8.13,NA
"2430",2.11,6.67,8.19,NA
"2431",1.86,6.61,8.48,NA
"2432",2.26,6.73,8.56,NA
"2433",2.54,6.99,8.66,NA
"2434",3.18,7.12,8.63,NA
"2435",3.37,7.22,8.55,NA
"2436",3.16,7.11,8.56,NA
"2437",3.82,7.13,8.55,NA
"2438",4.85,7.22,8.52,NA
"2439",4.4,7.23,8.63,NA
"2440",3.87,7.2,8.68,NA
"2441",3.46,7.37,8.69,NA
"2442",3.62,7.54,8.66,NA
"2443",3.9,7.5,8.64,NA
"2444",4.81,7.59,8.68,NA
"2445",6.34,7.62,8.7,NA
"2446",8.43,7.56,8.7,NA
"2447",7.77,7.46,8.49,NA
"2448",7.66,7.63,8.4,NA
"2449",6.43,7.7,8.33,NA
"2450",6.36,7.6,8.41,NA
"2451",6.35,7.64,8.44,NA
"2452",7.26,7.53,8.45,NA
"2453",7.34,7.63,8.41,NA
"2454",6.62,7.69,8.41,NA
"2455",7.47,7.83,8.45,NA
"2456",7.56,7.8,8.55,NA
"2457",6.99,7.57,8.49,NA
"2458",5.81,7.24,8.3,NA
"2459",6.03,7.13,8.28,NA
"2460",5.81,6.96,8.07,NA
"2461",5.79,6.83,8.02,NA
"2462",5.93,6.83,8.09,NA
"2463",5.73,6.85,8.22,NA
"2464",5.68,6.83,8.41,NA
"2465",6.02,6.78,8.48,NA
"2466",6.09,6.93,8.51,NA
"2467",6.95,7.14,8.56,NA
"2468",7.23,7.11,8.65,NA
"2469",7.35,7.01,8.6,NA
"2470",7.27,7.08,8.63,NA
"2471",8.19,7.16,8.74,NA
"2472",8.39,7.13,8.76,NA
"2473",7.67,7.04,8.71,NA
"2474",7.51,7.12,8.62,NA
"2475",7.33,7.21,8.64,NA
"2476",6.15,7.1,8.54,NA
"2477",6.13,7.13,8.5,NA
"2478",5.78,7.2,8.43,NA
"2479",5.76,7.23,8.37,NA
"2480",6.01,7.11,8.43,NA
"2481",5.85,7.01,8.38,NA
"2482",6.03,6.97,8.29,NA
"2483",6.37,6.95,8.33,NA
"2484",5.9,6.92,8.33,NA
"2485",5.94,6.92,8.37,NA
"2486",5.93,6.87,8.31,NA
"2487",6.14,6.83,8.33,NA
"2488",6.35,6.83,8.3,NA
"2489",5.52,6.86,8.28,NA
"2490",4.65,6.78,8.19,NA
"2491",4.31,6.67,8.14,NA
"2492",4.06,6.52,7.95,NA
"2493",3.65,6.43,7.99,NA
"2494",3.56,6.41,7.92,NA
"2495",3.42,6.2,7.81,NA
"2496",2.66,6.03,7.69,NA
"2497",2.15,5.89,7.63,NA
"2498",2.05,5.88,7.63,NA
"2499",2.59,6.12,7.82,NA
"2500",2.6,6.09,7.82,NA
"2501",2.96,6.06,7.78,NA
"2502",2.35,6.01,7.69,NA
"2503",2.12,5.94,7.68,NA
"2504",2.87,5.99,7.84,NA
"2505",3.17,5.9,7.95,NA
"2506",3.16,5.88,8.07,NA
"2507",2.9,6,8.18,NA
"2508",2.73,6.04,8.25,NA
"2509",2.7,6.06,8.28,NA
"2510",2.64,6.09,8.44,NA
"2511",2.46,6.08,8.28,NA
"2512",2.65,6.01,8.25,NA
"2513",2.25,6.02,8.07,NA
"2514",2.32,6.05,8.1,NA
"2515",2.26,6.06,8,NA
"2516",2.18,5.99,7.95,NA
"2517",1.46,5.82,7.8,NA
"2518",1.4,6.01,7.75,NA
"2519",3.09,6.04,7.76,NA
"2520",3.39,6.23,7.85,NA
"2521",3.42,6.31,7.87,NA
"2522",4.36,6.46,7.96,NA
"2523",5.1,6.59,8.01,NA
"2524",4.8,6.57,7.94,NA
"2525",5.69,6.76,7.94,NA
"2526",6.11,6.65,7.93,NA
"2527",5.79,6.67,7.94,NA
"2528",5.46,6.67,7.88,NA
"2529",5.11,6.64,7.87,NA
"2530",5.8,6.62,7.91,NA
"2531",5.89,6.52,7.89,NA
"2532",5.75,6.39,7.84,NA
"2533",5.36,6.44,7.81,NA
"2534",5.36,6.44,7.74,NA
"2535",5.38,6.44,7.74,NA
"2536",5.76,6.49,7.78,NA
"2537",5.29,6.41,7.72,NA
"2538",5.22,6.3,7.68,NA
"2539",5.32,6.33,7.64,NA
"2540",5.59,6.4,7.62,NA
"2541",6.32,6.38,7.6,NA
"2542",5.85,6.36,7.56,NA
"2543",6.02,6.29,7.51,NA
"2544",6.92,6.28,7.44,NA
"2545",7.31,6.32,7.49,NA
"2546",7.93,6.35,7.46,NA
"2547",7.25,6.22,7.37,NA
"2548",7.77,6.32,7.39,NA
"2549",8.25,6.21,7.39,NA
"2550",8.75,6.14,7.37,NA
"2551",8.68,6.11,7.39,NA
"2552",8.55,6.08,7.43,NA
"2553",9.13,6.01,7.39,NA
"2554",8.65,6,7.31,NA
"2555",8,6.17,7.31,NA
"2556",8.28,6.46,7.29,NA
"2557",8.16,6.67,7.3,NA
"2558",8.12,6.53,7.23,NA
"2559",8.13,6.52,7.15,NA
"2560",6.69,6.34,7.07,NA
"2561",6.93,6.36,7.02,NA
"2562",7.41,6.58,6.99,NA
"2563",8.18,6.68,7.11,NA
"2564",8.89,6.71,7.14,NA
"2565",9.39,6.67,7.2,NA
"2566",10.16,6.56,7.16,NA
"2567",11.2,6.63,7.19,NA
"2568",11.22,6.62,7.18,NA
"2569",12.27,6.62,7.18,NA
"2570",11.98,6.6,7.18,NA
"2571",11.59,6.57,7.24,NA
"2572",10.92,6.52,7.22,NA
"2573",10.56,6.56,7.28,NA
"2574",10.16,6.59,7.27,NA
"2575",10.68,6.72,7.33,NA
"2576",10.06,6.67,7.39,NA
"2577",10.27,6.55,7.32,NA
"2578",10.4,6.55,7.32,NA
"2579",9.96,6.47,7.32,NA
"2580",9.42,6.41,7.25,NA
"2581",9.34,6.55,7.25,NA
"2582",8.52,6.61,7.25,NA
"2583",8.24,6.37,7.27,NA
"2584",7.99,6.28,7.21,NA
"2585",7.88,6.29,7.15,NA
"2586",7.55,6.29,7.02,NA
"2587",7.51,6.26,6.94,NA
"2588",7.5,6.27,6.86,NA
"2589",7.96,6.37,6.93,NA
"2590",7.31,6.46,6.93,NA
"2591",7.26,6.63,7.06,NA
"2592",7.44,6.58,7.08,NA
"2593",7.34,6.51,7.15,NA
"2594",7.45,6.53,7.07,NA
"2595",6.7,6.39,6.98,NA
"2596",6.77,6.4,7,NA
"2597",6.89,6.54,7,NA
"2598",7,6.49,6.97,NA
"2599",6.99,6.38,6.94,NA
"2600",7.09,6.4,6.97,NA
"2601",7.52,6.5,7.06,NA
"2602",7.31,6.5,7.03,NA
"2603",7.26,6.45,7.08,NA
"2604",7.48,6.4,7.1,NA
"2605",7.58,6.42,7.09,NA
"2606",7.45,6.37,7.08,NA
"2607",7.79,6.53,7.08,NA
"2608",7.87,6.59,7.24,NA
"2609",8.07,6.55,7.27,NA
"2610",8.13,6.69,7.26,NA
"2611",8.18,6.85,7.22,6.35
"2612",8.07,6.82,7.2,6.36
"2613",7.28,6.83,7.16,6.35
"2614",7.23,6.68,7.15,6.35
"2615",7.08,6.64,7.16,6.36
"2616",6.88,6.6,7.17,6.34
"2617",6.8,6.6,7.23,6.35
"2618",6.91,6.55,7.29,6.34
"2619",7.07,6.58,7.22,6.34
"2620",7.01,6.55,7.17,6.31
"2621",7.49,6.76,7.18,6.33
"2622",7.49,6.82,7.19,6.35
"2623",7.15,6.7,7.13,6.33
"2624",6.99,6.67,7.07,6.35
"2625",7.66,6.68,7.11,6.35
"2626",7.59,6.57,7.18,6.36
"2627",7.76,6.51,7.13,6.36
"2628",7.95,6.61,7.18,6.35
"2629",7.96,6.66,7.22,6.37
"2630",8,6.59,7.23,6.36
"2631",8.01,6.6,7.24,6.35
"2632",7.57,6.47,7.29,6.35
"2633",7.79,6.43,7.3,6.35
"2634",7.8,6.44,7.35,6.36
"2635",7.51,6.52,7.36,6.36
"2636",7.3,6.39,7.43,6.33
"2637",7.15,6.3,7.38,6.29
"2638",7.46,6.37,7.31,6.29
"2639",7.62,6.29,7.32,6.27
"2640",7.47,6.27,7.3,6.28
"2641",7.57,6.23,7.31,6.3
"2642",7.29,6.27,7.34,6.34
"2643",7.26,6.22,7.28,6.39
"2644",7.14,6.17,7.3,6.45
"2645",6.7,6.13,7.26,6.44
"2646",6.66,6.11,7.39,6.41
"2647",6.86,6.17,7.47,6.47
"2648",7.1,6.31,7.51,6.5
"2649",7.07,6.27,7.45,6.46
"2650",7.16,6.14,7.45,6.43
"2651",7.07,6,7.37,6.43
"2652",6.78,5.93,7.4,6.44
"2653",6.87,5.94,7.43,6.46
"2654",6.39,5.86,7.42,6.43
"2655",6.84,5.97,7.46,6.48
"2656",7.3,5.98,7.39,6.48
"2657",7.41,5.97,7.28,6.48
"2658",7.39,5.99,7.28,6.48
"2659",7.71,6.11,7.34,6.5
"2660",8.03,6.05,7.33,6.49
"2661",7.46,5.99,7.31,6.47
"2662",7.27,5.98,7.32,6.45
"2663",7.34,5.98,7.33,6.45
"2664",7.49,6.1,7.28,6.48
"2665",7.34,5.85,7.14,6.42
"2666",7.66,5.81,7.07,6.39
"2667",6.61,5.62,6.82,6.36
"2668",5.92,5.54,6.73,6.37
"2669",5.5,5.57,6.74,6.35
"2670",4.98,5.43,6.63,6.34
"2671",4.89,5.45,6.62,6.34
"2672",4.42,5.34,6.55,6.28
"2673",4.56,5.45,6.53,6.31
"2674",4.79,5.52,6.58,6.34
"2675",4.07,5.55,6.52,6.3
"2676",4.23,5.7,6.55,6.36
"2677",4.13,5.67,6.56,6.36
"2678",4.21,5.7,6.56,6.42
"2679",4.24,5.63,6.5,6.44
"2680",4.27,5.65,6.42,6.48
"2681",4.53,5.76,6.51,6.55
"2682",4.39,5.75,6.58,6.55
"2683",3.99,5.58,6.61,6.51
"2684",4.02,5.53,6.64,6.55
"2685",3.54,5.46,6.56,6.51
"2686",3.89,5.59,6.56,6.57
"2687",3.86,5.63,6.47,6.59
"2688",3.34,5.43,6.4,6.54
"2689",3.41,5.42,6.39,6.53
"2690",3.38,5.66,6.4,6.59
"2691",3.38,5.72,6.33,6.61
"2692",4.07,5.69,6.3,6.54
"2693",4.18,5.72,6.32,6.6
"2694",3.82,5.82,6.3,6.6
"2695",3.39,5.88,6.23,6.67
"2696",3.19,5.88,6.2,6.65
"2697",2.67,5.6,6.19,6.58
"2698",2.51,5.5,6.12,6.53
"2699",2.69,5.56,6.2,6.55
"2700",2.59,5.47,6.16,6.54
"2701",3.02,5.55,6.17,6.57
"2702",3.35,5.36,6.14,6.53
"2703",3.27,5.18,6.15,6.56
"2704",3.05,5.13,6.15,6.54
"2705",3.47,5.19,6.23,6.55
"2706",3.27,5.13,6.18,6.5
"2707",2.99,5.04,6.17,6.5
"2708",3.01,4.94,6.18,6.48
"2709",3.08,4.83,6.14,6.5
"2710",2.78,4.76,6.11,6.47
"2711",3.05,4.84,6.17,6.51
"2712",3.27,4.96,6.24,6.57
"2713",3.57,5,6.24,6.57
"2714",3.61,4.99,6.23,6.57
"2715",3.28,4.83,6.12,6.57
"2716",2.92,4.73,6.11,6.54
"2717",2.59,4.74,6.13,6.58
"2718",2.4,4.79,6.13,6.54
"2719",3.04,4.96,6.2,6.5
"2720",3.82,4.95,6.16,6.56
"2721",4.19,5.11,6.2,6.56
"2722",4.54,5.19,6.23,6.56
"2723",4.5,5.11,6.16,6.54
"2724",4.36,5.12,6.13,6.53
"2725",4.19,5.06,6.05,6.5
"2726",3.96,4.94,6.05,6.5
"2727",3.77,5,6.01,6.49
"2728",3.54,5.12,6.03,6.47
"2729",3.18,5.08,6.09,6.47
"2730",3.19,5.19,6.09,6.47
"2731",3.57,5.18,6.11,6.47
"2732",3.39,5.29,6.13,6.46
"2733",3.38,5.28,6.13,6.47
"2734",3.83,5.43,6.19,6.49
"2735",3.95,5.59,6.16,6.49
"2736",4.1,5.43,6.19,6.51
"2737",4.2,5.42,6.23,6.52
"2738",4.32,5.53,6.19,6.55
"2739",4.37,5.54,6.22,6.56
"2740",4.61,5.62,6.26,6.53
"2741",4.46,5.69,6.23,6.52
"2742",4.36,5.82,6.26,6.53
"2743",4.52,5.83,6.26,6.56
"2744",4.76,6.04,6.29,6.54
"2745",4.73,6.16,6.31,6.55
"2746",4.68,5.96,6.29,6.54
"2747",4.12,5.82,6.25,6.51
"2748",3.97,5.63,6.3,6.49
"2749",4.01,5.59,6.34,6.53
"2750",3.65,5.48,6.29,6.5
"2751",3.39,5.38,6.27,6.48
"2752",3.91,5.54,6.32,6.55
"2753",4.86,5.66,6.44,6.64
"2754",5.1,5.62,6.43,6.64
"2755",5.44,5.57,6.46,6.69
"2756",5.63,5.4,6.46,6.73
"2757",5.94,5.38,6.37,6.72
"2758",6.69,5.53,6.37,6.74
"2759",7.05,5.52,6.4,6.78
"2760",7.01,5.42,6.4,6.75
"2761",6.4,5.41,6.41,6.76
"2762",5.73,5.18,6.31,6.73
"2763",5.6,5.11,6.29,6.76
"2764",5.83,5.14,6.29,6.77
"2765",5.9,5.08,6.34,6.79
"2766",5.33,4.96,6.33,6.77
"2767",5.65,5.12,6.38,6.78
"2768",5.64,5.12,6.31,6.79
"2769",5.59,5.26,6.36,6.84
"2770",5.94,5.31,6.42,6.83
"2771",5.89,5.08,6.4,6.79
"2772",5.58,5,6.37,6.75
"2773",5.4,4.9,6.33,6.72
"2774",5.31,4.86,6.27,6.74
"2775",5.51,4.89,6.27,6.72
"2776",5.27,4.77,6.22,6.71
"2777",5.1,4.83,6.18,6.72
"2778",5.31,4.78,6.21,6.74
"2779",5.89,4.68,6.22,6.74
"2780",5.97,4.84,6.27,6.77
"2781",5.95,4.69,6.21,6.81
"2782",5.75,4.74,6.17,6.82
"2783",5.41,4.92,6.17,6.86
"2784",5.02,5.08,6.21,6.87
"2785",4.76,5.04,6.22,6.84
"2786",5.16,5.26,6.28,6.82
"2787",4.96,5.41,6.3,6.81
"2788",5.02,5.37,6.27,6.79
"2789",4.92,5.35,6.27,6.81
"2790",5.22,5.09,6.33,6.85
"2791",4.82,4.85,6.25,6.84
"2792",4.2,4.66,6.18,6.79
"2793",4.51,4.67,6.23,6.79
"2794",4.77,4.69,6.24,6.79
"2795",4.62,4.69,6.26,6.8
"2796",4.62,4.67,6.32,6.79
"2797",4.68,4.63,6.32,6.86
"2798",4.29,4.58,6.25,6.85
"2799",4.24,4.45,6.22,6.86
"2800",4.45,4.45,6.09,6.87
"2801",4.37,4.42,6.04,6.89
"2802",4.42,4.56,6.06,6.94
"2803",4.36,4.66,6.08,6.93
"2804",4.84,4.58,6.14,7.03
"2805",5.03,4.41,6.12,7.04
"2806",5.14,4.5,6.18,7.09
"2807",4.85,4.4,6.17,7.07
"2808",4.59,4.24,6.17,7.13
"2809",5,4.32,6.14,7.14
"2810",4.64,4.12,6.1,7.13
"2811",4.59,3.96,6.1,7.12
"2812",4.8,3.99,6.07,7.1
"2813",4.64,3.93,6.04,7.1
"2814",5.02,4.01,6.09,7.11
"2815",5.42,3.83,6.13,7.15
"2816",5.58,3.57,6.17,7.12
"2817",5.18,3.41,6.18,7.03
"2818",4.79,3.47,6.16,7.01
"2819",4.93,3.53,6.19,7.06
"2820",4.95,3.51,6.23,7.06
"2821",4.72,3.37,6.15,7.03
"2822",5,3.44,6.12,7.03
"2823",4.8,3.41,6.1,7.04
"2824",4.13,3.08,5.97,6.96
"2825",3.34,2.85,5.81,6.89
"2826",2.71,2.69,5.67,6.86
"2827",3.05,2.99,5.71,6.92
"2828",2.09,2.66,5.55,6.8
"2829",1.45,2.53,5.47,6.79
"2830",1.59,2.63,5.57,6.86
"2831",1.19,2.53,5.45,6.83
"2832",1.55,2.63,5.52,6.88
"2833",1.58,2.75,5.55,6.87
"2834",2.15,2.8,5.61,6.88
"2835",1.92,2.76,5.61,6.88
"2836",1.96,2.72,5.61,6.87
"2837",1.66,2.66,5.57,6.89
"2838",1.45,2.5,5.6,6.9
"2839",1.81,2.62,5.64,6.97
"2840",2.04,2.55,5.64,7.02
"2841",1.81,2.42,5.53,7.04
"2842",1.89,2.43,5.45,7.05
"2843",1.39,2.49,5.4,7.07
"2844",1.05,2.26,5.25,7
"2845",1.31,2.15,5.25,7
"2846",1.61,2.19,5.35,7.04
"2847",1.68,2.21,5.28,7.09
"2848",2.17,2.29,5.33,7.2
"2849",2.74,2.16,5.4,7.16
"2850",2.99,2.13,5.39,7.15
"2851",2.72,1.99,5.33,7.11
"2852",2.71,1.96,5.34,7.1
"2853",2.39,2.02,5.32,7.08
"2854",2.44,2.03,5.32,7.1
"2855",1.89,1.79,5.23,7.07
"2856",2.18,1.89,5.29,7.1
"2857",2.63,2.03,5.31,7.09
"2858",2.13,1.85,5.15,7.04
"2859",1.35,1.83,4.99,6.92
"2860",1.26,1.9,4.91,6.91
"2861",1.72,1.95,4.95,6.95
"2862",1.46,1.74,4.92,6.91
"2863",1.42,1.79,5.03,6.93
"2864",1.27,1.81,5.04,6.94
"2865",0.95,1.8,5.03,6.92
"2866",1.01,1.9,5.03,6.93
"2867",0.87,1.84,5.12,6.93
"2868",1.57,1.9,5.19,7
"2869",1.27,1.72,5.17,6.98
"2870",1.09,1.61,5.08,6.99
"2871",1.09,1.49,5.05,7.01
"2872",1.03,1.51,5.06,6.98
"2873",1.26,1.67,5.2,7.01
"2874",1.21,1.55,5.19,7.06
"2875",1.22,1.68,5.22,7.02
"2876",1.56,1.98,5.3,7.04
"2877",1.63,1.96,5.26,7.04
"2878",1.43,1.83,5.16,6.98
"2879",1.34,1.85,5.04,6.96
"2880",1.06,1.81,4.98,6.91
"2881",0.82,1.72,4.91,6.86
"2882",0.71,1.7,4.88,6.81
"2883",0.86,1.98,4.93,6.86
"2884",1.1,2.41,5,6.87
"2885",1.21,2.56,4.98,6.83
"2886",1.05,2.53,4.88,6.79
"2887",1.17,2.57,4.92,6.81
"2888",1.05,2.7,4.89,6.8
"2889",1.62,3.11,4.94,6.86
"2890",1.69,3.04,4.95,6.9
"2891",1.72,2.82,4.98,6.9
"2892",1.65,2.82,4.98,6.89
"2893",1.64,3.1,4.99,6.87
"2894",1.74,3.21,4.96,6.92
"2895",1.62,3.1,4.84,6.95
"2896",1.62,2.96,4.84,6.97
"2897",2.18,3.08,4.9,7.05
"2898",2.54,2.87,4.91,7.06
"2899",2.88,2.86,4.95,7.09
"2900",2.87,2.87,5.02,7.08
"2901",2.8,2.78,5.12,7.08
"2902",2.91,2.85,5.18,7.08
"2903",2.85,2.88,5.2,7.11
"2904",3.04,2.87,5.24,7.08
"2905",2.89,2.93,5.37,7.08
"2906",2.88,3.06,5.41,7.1
"2907",2.84,3.03,5.45,7.17
"2908",2.85,3.31,5.53,7.22
"2909",2.7,3.47,5.55,7.25
"2910",2.64,3.62,5.69,7.3
"2911",2.9,3.65,5.84,7.34
"2912",2.66,3.73,5.74,7.32
"2913",2.47,3.76,5.71,7.3
"2914",2.68,3.78,5.87,7.29
"2915",2.53,3.6,5.93,7.3
"2916",2.97,3.7,5.91,7.34
"2917",2.8,3.84,5.88,7.38
"2918",3.25,3.92,5.91,7.43
"2919",3.45,3.96,5.95,7.47
"2920",3.26,3.92,5.97,7.43
"2921",2.73,3.74,6.21,7.46
"2922",2.77,3.68,6.32,7.5
"2923",2.66,3.51,6.44,7.49
"2924",2.68,3.46,6.34,7.53
"2925",1.93,3.24,6.05,7.5
"2926",1.82,3.27,5.93,7.49
"2927",2.5,3.56,5.91,7.5
"2928",2.5,3.55,5.89,7.44
"2929",3.2,3.43,5.86,7.44
"2930",3.02,3.4,5.78,7.43
"2931",2.95,3.41,5.84,7.46
"2932",2.98,3.39,5.74,7.54
"2933",2.9,3.32,5.72,7.52
"2934",3.59,3.58,5.7,7.55
"2935",3.76,3.61,5.64,7.53
"2936",3.67,3.64,5.66,7.57
"2937",3.54,3.27,5.55,7.57
"2938",3.41,3.31,5.59,7.62
"2939",3.54,3.31,5.6,7.63
"2940",3.29,3.09,5.61,7.6
"2941",3.42,3.1,5.62,7.59
"2942",3.65,3.11,5.57,7.61
"2943",3.29,3.24,5.59,7.62
"2944",3.09,3.09,5.52,7.54
"2945",3.22,3.24,5.56,7.48
"2946",3.03,3.2,5.58,7.47
"2947",3.29,3.52,5.61,7.48
"2948",3.28,3.48,5.68,7.53
"2949",3.45,3.43,5.72,7.46
"2950",3.67,3.26,5.65,7.42
"2951",3.3,3.15,5.52,7.37
"2952",3.39,3.12,5.5,7.3
"2953",3.51,3.1,5.45,7.27
"2954",3.58,3.08,5.46,7.26
"2955",3.76,3.37,5.59,7.31
"2956",3.85,3.43,5.68,7.31
"2957",3.82,3.38,5.7,7.28
"2958",3.89,3.55,5.64,7.27
"2959",4.21,3.86,5.63,7.32
"2960",4.67,3.82,5.71,7.33
"2961",4.06,3.7,5.67,7.37
"2962",4.33,3.69,5.81,7.37
"2963",3.74,3.61,5.88,7.34
"2964",3.93,3.78,5.96,7.32
"2965",4.12,4.06,5.97,7.31
"2966",4.37,4.52,6.05,7.31
"2967",4.1,5.19,5.99,7.3
"2968",4.17,5.02,5.95,7.29
"2969",4.27,5.01,5.95,7.28
"2970",4.27,4.6,6.05,7.29
"2971",4.45,4.54,6.09,7.31
"2972",4.53,4.52,5.96,7.29
"2973",4.32,4.9,6.04,7.24
"2974",3.84,4.81,5.97,7.26
"2975",3.73,4.53,5.99,7.25
"2976",3.75,4.67,5.98,7.26
"2977",3.66,4.61,5.96,7.3
"2978",3.3,4.36,5.81,7.34
"2979",3.17,4.19,5.73,7.48
"2980",3.34,4.37,5.7,7.63
"2981",3.01,4.39,5.68,7.73
"2982",3.01,4.44,5.65,7.61
"2983",2.95,4.43,5.6,7.73
"2984",2.89,4.31,5.55,7.77
"2985",3.2,4.28,5.57,7.78
"2986",2.8,4.24,5.45,7.76
"2987",2.87,4.19,5.4,7.82
"2988",2.8,4.24,5.43,7.83
"2989",2.89,4.3,5.43,7.81
"2990",3,4.49,5.41,7.83
"2991",2.44,4.26,5.35,7.84
"2992",2.39,4.53,5.36,7.84
"2993",2.59,4.74,5.42,7.94
"2994",2.72,4.6,5.48,8.07
"2995",2.75,4.61,5.49,8.31
"2996",2.46,4.55,5.53,8.48
"2997",2.33,4.2,5.56,8.71
"2998",2.12,4.18,5.52,8.55
"2999",1.24,3.88,5.39,8.46
"3000",0.91,3.72,5.39,8.54
"3001",0.82,3.7,5.38,8.59
"3002",0.9,3.67,5.29,8.54
"3003",-0.04,3.43,5.01,8.33
"3004",-0.78,3.29,4.88,8.24
"3005",-0.71,3.23,4.9,8.33
"3006",-1,3.08,4.85,8.38
"3007",-0.48,3.21,4.91,8.57
"3008",-0.2,3.34,4.88,8.64
"3009",-0.18,3.25,4.81,8.65
"3010",-0.44,2.9,4.72,8.49
"3011",-0.44,2.67,4.74,8.46
"3012",-0.79,2.5,4.61,8.31
"3013",-0.58,2.52,4.61,8.27
"3014",-0.89,2.45,4.61,8.2
"3015",-1.77,2.34,4.52,8.19
"3016",-1.81,2.38,4.49,8.2
"3017",-1.89,2.36,4.47,8.18
"3018",-1.42,2.45,4.62,8.2
"3019",-1.23,2.47,4.58,8.25
"3020",-1.33,2.47,4.6,8.3
"3021",-1.48,2.44,4.63,8.35
"3022",-1.29,2.6,4.6,8.42
"3023",-1.02,2.57,4.65,8.51
"3024",-0.57,2.58,4.66,8.52
"3025",-0.55,2.69,4.64,8.65
"3026",-0.73,2.7,4.58,8.81
"3027",-0.53,2.67,4.51,8.85
"3028",-0.54,2.37,4.42,8.72
"3029",-1.04,2.28,4.41,8.68
"3030",-1.29,2.21,4.39,8.61
"3031",-2,1.95,4.3,8.53
"3032",-2.81,1.73,4.17,8.4
"3033",-2.53,1.85,4.21,8.56
"3034",-2.53,1.71,4.15,8.54
"3035",-2.15,1.76,4.2,8.52
"3036",-1.91,1.8,4.24,8.54
"3037",-2.04,1.84,4.25,8.59
"3038",-1.72,1.87,4.29,8.62
"3039",-1.62,1.79,4.29,8.63
"3040",-1.53,2.39,4.41,8.6
"3041",-1.04,2.6,4.53,8.7
"3042",-1.64,2.34,4.51,8.68
"3043",-1.93,2.37,4.43,8.69
"3044",-2.48,2.34,4.28,8.56
"3045",-2.55,2.33,4.3,8.56
"3046",-3.18,2.39,4.26,8.48
"3047",-2.79,2.72,4.4,8.43
"3048",-2.65,2.59,4.42,8.45
"3049",-2.84,2.44,4.35,8.42
"3050",-2.9,2.23,4.31,8.38
"3051",-3.56,2.16,4.17,8.33
"3052",-3.99,2.16,4.05,8.31
"3053",-3.83,2.14,3.98,8.32
"3054",-4.38,1.68,3.77,8.1
"3055",-4.75,1.62,3.74,7.98
"3056",-5.1,1.52,3.67,7.94
"3057",-5.1,1.57,3.66,7.89
"3058",-5.03,1.47,3.67,7.8
"3059",-4.88,1.6,3.69,7.74
"3060",-4.39,1.72,3.73,7.85
"3061",-3.95,1.83,3.8,7.88
"3062",-3.95,2.02,3.79,7.83
"3063",-3.81,1.97,3.78,7.86
"3064",-4.33,1.95,3.75,7.82
"3065",-3.75,2.46,3.85,8.01
"3066",-3.9,2.63,3.87,8.04
"3067",-3.7,2.85,3.98,8.06
"3068",-3.71,2.81,3.95,8.06
"3069",-3.51,2.86,3.94,8.12
"3070",-3.22,3.14,4.03,8.16
"3071",-3.37,3.31,3.93,8.2
